# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.948699047134734184e-03 1.119667619515875151e-01 8.458546546609614289e-03 3.124752237420305809e-03 5.279226085415322962e-03 7.637346396136996405e-04 6.429272774729688153e-04 1.848044551703225680e-01 2.023402413688950296e-02 4.170174715637679774e-02 1.895714260457539600e-03 1.075275133524377230e-01 8.442204161557238101e-03 3.124752237420305809e-03 5.279226085415322962e-03 7.637346396136996405e-04 6.429272774729688153e-04 1.848044551703225680e-01 2.023402413688950296e-02 4.170174715637679774e-02
1.000000000000000000e+02 1.006011449331790594e-04 2.553178581521582227e-05 1.748046236292354885e-03 3.218579893422384309e-03 9.131747624762803512e-04 2.706326496873166093e-03 1.137064295994417258e-04 9.748738265262910443e-03 9.345941089568840596e-05 1.557696503546650044e-05 9.971729254259855172e-05 2.531885578992911255e-05 1.814257333036146296e-03 3.218579893422384309e-03 9.131747624762803512e-04 2.706326496873166093e-03 1.137064295994417258e-04 9.748738265262910443e-03 9.345941089568840596e-05 1.557696503546650044e-05
2.000000000000000000e+02 6.751805746148999295e-05 1.483886158160581300e-05 2.305833232574509319e-03 5.952643949477437512e-04 9.430135097954388604e-04 3.981000809883334171e-03 1.453410136212066235e-04 1.564565115272915311e-03 1.271676162692419337e-04 1.264220633330404359e-06 7.264916214275540080e-05 1.329200066551374342e-05 2.450584511655723007e-03 5.952643949477437512e-04 9.430135097954388604e-04 3.981000809883334171e-03 1.453410136212066235e-04 1.564565115272915311e-03 1.271676162692419337e-04 1.264220633330404359e-06
3.000000000000000000e+02 2.168386712470380285e-05 1.689488703944687416e-05 2.293348403044811676e-03 4.779884968624408849e-04 7.528145134056676759e-04 3.414311094639878568e-03 1.139385273332186151e-04 1.210393907259260269e-03 1.252182957769228577e-04 5.951359199028172536e-07 2.312138292057603673e-05 1.568252570159646804e-05 2.442939667429890310e-03 4.779884968624408849e-04 7.528145134056676759e-04 3.414311094639878568e-03 1.139385273332186151e-04 1.210393907259260269e-03 1.252182957769228577e-04 5.951359199028172536e-07
4.000000000000000000e+02 7.646806684255321455e-06 2.369625531275302004e-05 2.169430082079063567e-03 4.283830787891107147e-04 6.381503073832693173e-04 3.044411516538051386e-03 1.013920308272469315e-04 9.895259942303310900e-04 1.348995702294942492e-04 2.198258723278071671e-06 7.825410051687029910e-06 2.322030991005049756e-05 2.334215665110341096e-03 4.283830787891107147e-04 6.381503073832693173e-04 3.044411516538051386e-03 1.013920308272469315e-04 9.895259942303310900e-04 1.348995702294942492e-04 2.198258723278071671e-06
5.000000000000000000e+02 6.939508765469758265e-06 2.286996063835567775e-05 2.002085316199736335e-03 3.650172186000995344e-04 6.571139012424381766e-04 2.812987674551863451e-03 1.014945341017309017e-04 8.265770838715598683e-04 1.291552785106439560e-04 1.562351837251269522e-06 7.015967087305600142e-06 2.159611239716909464e-05 2.195650865598603157e-03 3.650172186000995344e-04 6.571139012424381766e-04 2.812987674551863451e-03 1.014945341017309017e-04 8.265770838715598683e-04 1.291552785106439560e-04 1.562351837251269522e-06
6.000000000000000000e+02 1.170378692597742559e-05 2.059904779971420284e-05 1.823478297097150388e-03 2.333376905540750690e-04 6.967315548665523571e-04 2.558437626772862988e-03 9.715513850342479430e-05 6.855264684742761860e-04 1.075938793528478330e-04 1.056001870868652127e-06 1.165948690908272439e-05 1.896943838384254708e-05 2.051649982069460917e-03 2.333376905540750690e-04 6.967315548665523571e-04 2.558437626772862988e-03 9.715513850342479430e-05 6.855264684742761860e-04 1.075938793528478330e-04 1.056001870868652127e-06
7.000000000000000000e+02 2.767334825200902507e-05 1.893424300469479535e-05 1.906805403206382043e-03 1.169630661140244501e-04 7.262384624550742704e-04 2.405541278882932996e-03 8.383609590973046307e-05 3.223979620928835881e-04 7.044675557525448576e-05 6.785605782536952499e-07 2.782416637199694212e-05 1.713351983912707698e-05 2.192955613548742532e-03 1.169630661140244501e-04 7.262384624550742704e-04 2.405541278882932996e-03 8.383609590973046307e-05 3.223979620928835881e-04 7.044675557525448576e-05 6.785605782536952499e-07
8.000000000000000000e+02 3.806961857289942251e-05 1.774162923728574886e-05 1.513998263478808122e-03 7.895653922512443912e-05 8.222316735150140329e-04 2.089512445600443229e-03 8.020695118715316868e-05 4.798467285002816648e-04 6.794955637656260189e-05 5.598886773250559192e-07 3.736713961843785378e-05 1.612651739659591192e-05 1.776261723445960805e-03 7.895653922512443912e-05 8.222316735150140329e-04 2.089512445600443229e-03 8.020695118715316868e-05 4.798467285002816648e-04 6.794955637656260189e-05 5.598886773250559192e-07
9.000000000000000000e+02 4.402146021614821461e-05 1.870922394961751402e-05 1.427953550376945008e-03 6.837632346646365376e-05 8.736493633837971165e-04 1.997293710905922049e-03 7.336296795965789553e-05 4.217443278553878504e-04 5.559906110484464145e-05 4.829498633066392671e-07 4.384680351244336932e-05 1.754774100029157606e-05 1.693251538515272740e-03 6.837632346646365376e-05 8.736493633837971165e-04 1.997293710905922049e-03 7.336296795965789553e-05 4.217443278553878504e-04 5.559906110484464145e-05 4.829498633066392671e-07
1.000000000000000000e+03 4.490736332361869039e-05 1.982926853155101560e-05 1.368579729872032797e-03 6.711093959098058087e-05 9.033630787641664306e-04 1.948020900022711050e-03 6.580110062557899795e-05 3.922640040491546989e-04 4.750035010306668441e-05 4.615313671977761182e-07 4.505560682414375801e-05 1.906526758997998099e-05 1.636773710633227831e-03 6.711093959098058087e-05 9.033630787641664306e-04 1.948020900022711050e-03 6.580110062557899795e-05 3.922640040491546989e-04 4.750035010306668441e-05 4.615313671977761182e-07
1.100000000000000000e+03 4.331145934897674227e-05 2.036945318500969543e-05 1.335615779033918387e-03 6.878195518131076001e-05 9.184855805204018495e-04 1.927688933527394594e-03 6.030379162644639664e-05 3.761792412241399242e-04 4.416872878968597686e-05 4.534294998913868616e-07 4.335171381884730512e-05 1.987334983353954197e-05 1.604465844336635996e-03 6.878195518131076001e-05 9.184855805204018495e-04 1.927688933527394594e-03 6.030379162644639664e-05 3.761792412241399242e-04 4.416872878968597686e-05 4.534294998913868616e-07
