# x
7.327577600882193565e+00 7.500000000000000000e+00
5.988971808484066628e+00 7.500000000000000000e+00
7.010216293804694132e+00 -7.500000000000000000e+00
2.850208597801164867e+00 -7.500000000000000000e+00
1.215337502741157216e+01 -7.500000000000000000e+00
2.026113875704909084e+00 -7.500000000000000000e+00
8.140197718722937736e+00 -7.500000000000000000e+00
1.424035315878471408e+01 7.500000000000000000e+00
7.899077189865315596e+00 -7.500000000000000000e+00
1.134853868347302353e+01 7.500000000000000000e+00
3.302219865606573990e+00 7.500000000000000000e+00
3.701857789090410300e+00 -7.500000000000000000e+00
1.124952870918543191e+01 -7.500000000000000000e+00
1.445269716362700763e+01 -7.500000000000000000e+00
6.057348502786886968e+00 7.500000000000000000e+00
4.101847770399416504e+00 7.500000000000000000e+00
6.176858271804377409e-01 7.500000000000000000e+00
1.038439739442231158e+01 -7.500000000000000000e+00
1.294086379164619416e+01 7.500000000000000000e+00
1.625421586290798359e-02 7.500000000000000000e+00
4.696185966677219881e-01 7.500000000000000000e+00
8.923678432377087688e+00 7.500000000000000000e+00
1.293245472997264756e+01 7.500000000000000000e+00
2.512871679868808883e+00 7.500000000000000000e+00
5.575612939250298439e+00 7.500000000000000000e+00
1.149785751560344949e+01 7.500000000000000000e+00
3.236360957071653388e-01 7.500000000000000000e+00
6.916522883789584242e+00 -7.500000000000000000e+00
1.129055182025759052e+00 7.500000000000000000e+00
3.064470817729931795e+00 -7.500000000000000000e+00
1.472888262459555619e+00 7.500000000000000000e+00
4.713877247323992492e+00 7.500000000000000000e+00
1.130451555774674155e+00 -7.500000000000000000e+00
8.301014818852941346e+00 7.500000000000000000e+00
8.260850219404130002e+00 -7.500000000000000000e+00
1.755973336366951632e+00 -7.500000000000000000e+00
1.044507832114484458e+01 -7.500000000000000000e+00
1.098743028717872505e+01 7.500000000000000000e+00
1.800140430547598758e+00 -7.500000000000000000e+00
4.309956992105767881e-01 7.500000000000000000e+00
1.234125534659172452e+01 -7.500000000000000000e+00
1.387686424854917000e+00 -7.500000000000000000e+00
6.495989467648840332e+00 7.500000000000000000e+00
2.058779072646115260e+00 -7.500000000000000000e+00
5.447655737395955100e+00 7.500000000000000000e+00
1.963249679046178642e+00 7.500000000000000000e+00
1.126099828375316747e+00 7.500000000000000000e+00
1.220936363433639649e+01 -7.500000000000000000e+00
1.298758609798350960e+01 7.500000000000000000e+00
8.853153659306670420e+00 -7.500000000000000000e+00
8.381861864458521438e+00 7.500000000000000000e+00
1.209134986794336442e+01 7.500000000000000000e+00
6.436349542385229938e+00 7.500000000000000000e+00
3.231932393838021778e+00 -7.500000000000000000e+00
1.151067300410258554e+01 7.500000000000000000e+00
5.122004844598308182e+00 7.500000000000000000e+00
6.079685468808451176e+00 -7.500000000000000000e+00
1.462231175293054619e+01 -7.500000000000000000e+00
1.274235912938421222e+01 -7.500000000000000000e+00
5.455946631658612489e+00 -7.500000000000000000e+00
3.042169452673124663e+00 -7.500000000000000000e+00
8.484027645161461351e+00 7.500000000000000000e+00
9.765248943000308657e+00 7.500000000000000000e+00
5.708743948959639880e+00 -7.500000000000000000e+00
3.617769509251253623e+00 7.500000000000000000e+00
1.365239062674944392e+01 7.500000000000000000e+00
2.011915373427402010e+00 -7.500000000000000000e+00
1.793550016350799581e+00 7.500000000000000000e+00
1.344495389060311741e+00 -7.500000000000000000e+00
9.834947756106281247e+00 7.500000000000000000e+00
9.292675311352541101e+00 -7.500000000000000000e+00
9.699042956981635655e+00 7.500000000000000000e+00
1.199415738270073639e+01 -7.500000000000000000e+00
7.934982766868493798e+00 7.500000000000000000e+00
3.959484634197707464e+00 7.500000000000000000e+00
1.245341313619046275e+01 7.500000000000000000e+00
6.219626339093764500e+00 -7.500000000000000000e+00
9.983848095139382650e+00 -7.500000000000000000e+00
1.417549467647026518e+01 7.500000000000000000e+00
5.322190401242608004e+00 7.500000000000000000e+00
1.414371395496740647e+01 -7.500000000000000000e+00
5.798820433066151914e+00 -7.500000000000000000e+00
1.373000450170120601e+01 -7.500000000000000000e+00
1.224514684005150400e+00 7.500000000000000000e+00
2.420319895253165043e+00 7.500000000000000000e+00
